id_estrella,clasificacion,periodo_orbital,duracion_transito,profundidad_transito,radio_planeta,indice_probabilidad_planeta,equilibrio_temperatura,radio_estrella,probabilidad_planeta
8355178,CANDIDATE,33.814176,7.69,222.6,1.49,,589.0,0.996,BAJO
8494783,CANDIDATE,28.201998,3.86,,,,,,BAJO
8494783,CANDIDATE,58.92565,14.56,44.7,1.5,,809.0,2.216,BAJO
8590149,CANDIDATE,28.684308,4.64,282.3,1.35,,512.0,0.821,BAJO
3559935,CANDIDATE,265.29617,4.1,608.0,2.99,,302.0,1.218,BAJO
6364582,CANDIDATE,486.12702,9.495,120.6,1.18,,249.0,1.062,BAJO
5471158,CANDIDATE,140.24408749,5.43,,,,,,BAJO
10407086,CANDIDATE,48.04066636,1.62,,,,,,BAJO
12416597,CANDIDATE,47.5571352,1.708,339.0,1.85,,507.0,0.958,BAJO
2852810,CANDIDATE,93.05654364,2.34,,,,,,BAJO
2852810,CANDIDATE,88.433122,2.392,120.4,1.7,,595.0,1.525,BAJO
2852810,CANDIDATE,282.34315,3.956,220.5,2.35,,404.0,1.525,BAJO
9551430,CANDIDATE,163.51489847,3.08,,,,,,BAJO
10718726,CANDIDATE,294.055263,14.32,770.0,2.8,,288.0,1.011,BAJO
2852810,CANDIDATE,126.505657,8.836,95.5,1.51,,528.0,1.525,BAJO
3229028,CANDIDATE,117.684591,2.219,134.6,1.52,,459.0,1.279,BAJO
9015738,CANDIDATE,34.775371,2.93,38.8,0.67,,582.0,1.047,BAJO
3545840,CANDIDATE,54.2916336,3.364,97.8,1.67,,665.0,1.565,BAJO
9389245,CANDIDATE,47.25643291,2.0,,,,,,BAJO
8278685,CANDIDATE,17.8693759,6.886,63.0,0.81,,759.0,1.013,BAJO
4139254,CANDIDATE,485.92297,3.756,122.9,1.07,,225.0,0.957,BAJO
4255944,CANDIDATE,228.65412,2.487,179.1,3.63,,521.0,2.674,BAJO
4464394,CANDIDATE,168.66934782,4.07,,,,,,BAJO
4739229,CANDIDATE,571.280892,21.827,460.7,3.65,,324.0,1.619,BAJO
4739229,CANDIDATE,4.66185924,3.164,49.3,1.16,,1610.0,1.619,BAJO
8620565,CANDIDATE,1.213672208,1.3644,2731.0,697.14,,1789.0,0.995,BAJO
9727765,CANDIDATE,51.85656556,2.21,,,,,,BAJO
9974142,CANDIDATE,154.536881,15.44,258.5,4.1,,544.0,2.522,BAJO
9008103,CANDIDATE,87.707513,2.184,578.0,1.72,,310.0,0.721,BAJO
11296045,CANDIDATE,437.51586139,4.16,,,,,,BAJO
4742420,CANDIDATE,205.41415,10.26,283.8,1.67,,323.0,0.991,BAJO
5306984,CANDIDATE,114.27173902,2.19,,,,,,BAJO
10198662,CANDIDATE,26.40805532,2.7,,,,,,BAJO
10198662,CANDIDATE,46.07931317,1.87,,,,,,BAJO
10414727,CANDIDATE,91.20573037,4.17,,,,,,BAJO
4078157,CANDIDATE,142.685885,3.792,1195.0,2.76,,319.0,0.799,BAJO
11968463,CANDIDATE,6.06330298,3.275,200.7,1.64,,1153.0,1.153,BAJO
11074835,CANDIDATE,26.1152887,12.54,70.0,2.38,,898.0,2.912,BAJO
6032730,CANDIDATE,96.509214,0.589,1528.0,860.3,,787.0,2.955,BAJO
6116172,CANDIDATE,69.64679311,3.71,,,,,,BAJO
6116172,CANDIDATE,111.65546,1.051,2887.0,2121.0,,579.0,1.863,BAJO
6116172,CANDIDATE,86.13201864,3.11,,,,,,BAJO
11296437,CANDIDATE,47.14404783,4.35,,,,,,BAJO
11341164,CANDIDATE,197.05431574,6.38,,,,,,BAJO
11462969,CANDIDATE,406.496216,3.495,380.2,1.77,,236.0,0.884,BAJO
11462969,CANDIDATE,491.61516814,6.31,,,,,,BAJO
11656928,CANDIDATE,212.43503674,4.26,,,,,,BAJO
11656928,CANDIDATE,76.83994597,3.11,,,,,,BAJO
11656928,CANDIDATE,78.86684,4.5,86.1,1.3,,573.0,1.381,BAJO
6946681,CANDIDATE,48.9528113,1.66,,,,,,BAJO
6946708,CANDIDATE,431.78556,9.135,332.6,1.36,,211.0,0.747,BAJO
11775507,CANDIDATE,144.102562,2.753,171.3,1.67,,437.0,1.26,BAJO
11775507,CANDIDATE,112.317402,3.471,182.4,1.77,,475.0,1.26,BAJO
6768394,CANDIDATE,335.56311,13.06,158.0,1.83,,333.0,1.448,BAJO
10545066,CANDIDATE,154.607419,9.225,279.9,1.56,,340.0,0.931,BAJO
9221517,CANDIDATE,455.27405,2.4,366.0,1.54,,196.0,0.818,BAJO
11623629,CANDIDATE,117.761,3.454,53.9,0.62,,337.0,0.85,BAJO
10730703,CANDIDATE,46.331703,4.514,299.9,1.39,,441.0,0.815,BAJO
7974634,CANDIDATE,131.258668,4.89,153.0,1.59,,433.0,1.248,BAJO
7974634,CANDIDATE,75.072964,9.21,74.3,1.09,,522.0,1.248,BAJO
8163784,CANDIDATE,31.8134892,1.422,234.2,1.18,,496.0,0.776,BAJO
7767162,CANDIDATE,274.743032,9.137,309.0,2.16,,330.0,1.207,BAJO
9478990,CANDIDATE,360.477635,4.332,604.0,11943.8,,339.0,1.522,BAJO
10793172,CANDIDATE,18.0811429,4.44,71.2,0.75,,638.0,0.856,BAJO
8165617,CANDIDATE,214.013044,7.87,123.2,1.54,,397.0,1.37,BAJO
8223568,CANDIDATE,143.09688,17.74,125.0,1.48,,441.0,1.31,BAJO
8223568,CANDIDATE,73.4567573,2.74,,,,,,BAJO
9838804,CANDIDATE,458.16754,6.97,683.0,2.11,,208.0,0.816,BAJO
9020114,CANDIDATE,67.8766605,2.598,389.2,1.92,,455.0,0.975,BAJO
9966219,CANDIDATE,326.6708,10.84,386.4,2.2,,283.0,1.072,BAJO
11974540,CANDIDATE,143.21109362,2.71,,,,,,BAJO
5706592,CANDIDATE,8.6040858,3.01,87.6,0.94,,947.0,0.986,BAJO
6670742,CANDIDATE,72.28198,2.478,1265.0,13.11,,984.0,3.627,BAJO
6697976,CANDIDATE,371.70965709,4.65,,,,,,BAJO
7592529,CANDIDATE,75.906736,11.64,26.9,0.63,,507.0,1.206,BAJO
10089123,CANDIDATE,134.413808,13.907,206.1,1.69,,391.0,1.187,BAJO
3547760,CANDIDATE,5.78901936,3.102,110.3,0.78,,849.0,0.748,BAJO
11290515,CANDIDATE,12.26708306,2.7,,,,,,BAJO
6767227,CANDIDATE,5.522479,2.666,33.1,0.76,,1288.0,1.247,BAJO
3936061,CANDIDATE,71.008017,5.395,170.2,1.11,,419.0,0.849,BAJO
6715997,CANDIDATE,15.08186,4.004,81.6,0.98,,758.0,1.012,BAJO
8043638,CANDIDATE,36.0484798,5.763,127.6,1.24,,566.0,1.1,BAJO
1293379,CANDIDATE,27.556452,8.23,289.2,1.4,,531.0,0.836,BAJO
4076061,CANDIDATE,566.28176,20.39,1200.0,2.79,,203.0,0.802,BAJO
5951140,CANDIDATE,0.52740121,4.807,1316.0,1.49,,1027.0,0.41,BAJO
7687365,CANDIDATE,26.1556767,1.542,295.0,1.28,,501.0,0.76,BAJO
8442795,CANDIDATE,502.20642,9.39,447.9,2.18,,212.0,0.733,BAJO
10290021,CANDIDATE,3.72920972,5.012,14.4,0.8,,1713.0,2.05,BAJO
1871483,CANDIDATE,14.137062,2.264,393.0,1.37,,568.0,0.709,BAJO
5083138,CANDIDATE,27.122801,5.255,234.7,1.46,,594.0,0.945,BAJO
5087223,CANDIDATE,5.62241111,1.185,464.1,1.17,,561.0,0.541,BAJO
5092799,CANDIDATE,11.2901559,10.475,163.8,0.88,,617.0,0.657,BAJO
5092799,CANDIDATE,28.24753303,13.2,,,,,,BAJO
6864706,CANDIDATE,14.5909249,1.591,146.9,0.93,,622.0,0.766,BAJO
7755741,CANDIDATE,1.75173647,5.122,68.4,3.86,,4900.0,4.378,BAJO
9480398,CANDIDATE,407.14656,23.26,82.3,1.18,,272.0,1.198,BAJO
9490342,CANDIDATE,487.83894,32.77,453.3,3.94,,298.0,1.877,BAJO
12116489,CANDIDATE,7.34672485,2.136,143.0,0.97,,784.0,0.821,BAJO
2283362,CANDIDATE,0.673141323,0.921,229.5,1.29,,1834.0,0.858,BAJO
5115688,CANDIDATE,486.77832,15.29,370.8,9.3,,409.0,4.95,BAJO
6045093,CANDIDATE,28.2682167,1.355,197.0,1.22,,526.0,0.838,BAJO
7811211,CANDIDATE,0.902403563,1.7129,4759.5,6.17,,1688.0,0.755,BAJO
7868967,CANDIDATE,12.9489256,2.162,331.0,0.94,,416.0,0.525,BAJO
10388451,CANDIDATE,17.1677675,2.975,335.1,0.97,,370.0,0.526,BAJO
11495989,CANDIDATE,1.322475635,5.307,997.3,14.03,,1097.0,0.548,BAJO
11551652,CANDIDATE,3.773744,15.2,85.2,2.44,,2001.0,2.069,BAJO
4372620,CANDIDATE,19.9310602,8.48,97.9,2.42,,960.0,2.491,BAJO
8566113,CANDIDATE,1.371587993,12.901,456.1,4.91,,2413.0,1.604,BAJO
9588862,CANDIDATE,5.89773974,2.243,77.9,1.0,,1150.0,1.126,BAJO
9596892,CANDIDATE,20.2944118,0.357,453.9,774.73,,648.0,0.918,BAJO
10464199,CANDIDATE,198.11309,15.59,53.3,1.09,,399.0,1.486,BAJO
5215508,CANDIDATE,0.8867443,3.16,,,,,,BAJO
6209225,CANDIDATE,439.21978,9.392,342.3,1.81,,266.0,0.962,BAJO
8686442,CANDIDATE,26.8552365,2.185,194.2,1.49,,618.0,0.955,BAJO
9639106,CANDIDATE,3.57944367,1.869,117.2,0.87,,1018.0,0.801,BAJO
11650543,CANDIDATE,7.20558084,2.997,58.0,1.33,,1253.0,1.693,BAJO
11671646,CANDIDATE,392.50115,9.88,391.2,1.9,,225.0,0.988,BAJO
2716979,CANDIDATE,8.8324193,2.252,74.1,0.98,,999.0,1.133,BAJO
4567118,CANDIDATE,521.10826,18.36,244.7,1.5,,231.0,0.947,BAJO
7103300,CANDIDATE,3.226232203,0.4022,36.3,1.01,,1620.0,1.437,BAJO
9693803,CANDIDATE,13.4959496,2.085,253.6,1.62,,784.0,1.019,BAJO
11825996,CANDIDATE,16.9163386,2.521,64.2,0.68,,648.0,0.81,BAJO
6368222,CANDIDATE,82.97062172,8.22,,,,,,BAJO
7135549,CANDIDATE,22.50053441,7.44,,,,,,BAJO
8815279,CANDIDATE,13.56092626,2.53,,,,,,BAJO
8845552,CANDIDATE,34.0357766,3.849,386.6,1.05,,337.0,0.501,BAJO
9726452,CANDIDATE,42.48452259,4.16,,,,,,BAJO
9790965,CANDIDATE,4.74701479,2.464,3622.0,13333.5,,1640.0,1.921,BAJO
10670112,CANDIDATE,4.0953585,44.35,226.8,7.76,,1680.0,1.7,BAJO
3246867,CANDIDATE,5.32737192,2.226,107.7,0.7,,782.0,0.679,BAJO
3249334,CANDIDATE,5.90260586,1.832,337.7,1.26,,759.0,0.707,BAJO
3324069,CANDIDATE,22.80265,19.34,53.1,2.36,,1045.0,3.324,BAJO
4760959,CANDIDATE,29.9315174,2.53,353.0,1.58,,517.0,0.809,BAJO
4764969,CANDIDATE,0.602277579,2.38,34.6,0.78,,2699.0,1.228,BAJO
4830859,CANDIDATE,27.2173855,3.268,155.9,1.34,,667.0,1.019,BAJO
5380812,CANDIDATE,16.214474,4.149,161.7,3.53,,1256.0,2.637,BAJO
8953278,CANDIDATE,23.59919017,2.05,,,,,,BAJO
9821428,CANDIDATE,299.70688,15.39,230.7,1.15,,237.0,0.76,BAJO
10751908,CANDIDATE,4.48538145,2.297,168.1,0.96,,962.0,0.737,BAJO
8958939,CANDIDATE,8.2927558,4.784,103.3,1.01,,927.0,0.943,BAJO
8958939,CANDIDATE,22.786522,2.197,228.3,1.45,,661.0,0.943,BAJO
10848097,CANDIDATE,15.9474242,1.127,191.7,1.21,,670.0,0.877,BAJO
10866969,CANDIDATE,50.0122,3.426,210.4,1.2,,432.0,0.814,BAJO
8180290,CANDIDATE,10.9279755,2.486,71.5,0.81,,834.0,0.955,BAJO
9932197,CANDIDATE,86.95432088,12.11,,,,,,BAJO
10932270,CANDIDATE,27.5837778,1.516,202.5,11.03,,1330.0,7.913,BAJO
6198182,CANDIDATE,5.1777226,8.275,41.7,0.63,,1050.0,0.979,BAJO
5695396,CANDIDATE,9.48814747,1.163,47.9,0.73,,856.0,1.016,BAJO
6964929,CANDIDATE,5.06993245,3.241,93.6,0.92,,1053.0,0.937,BAJO
3545626,CANDIDATE,9.78184193,2.3,,,,,,BAJO
5552808,CANDIDATE,10.95210361,1.5,,,,,,BAJO
5564082,CANDIDATE,2.70581614,6.56,46.9,0.69,,1356.0,0.961,BAJO
6590726,CANDIDATE,498.27269,8.92,534.0,2.12,,214.0,0.932,BAJO
7345335,CANDIDATE,11.0495766,2.13,102.8,0.83,,738.0,0.819,BAJO
9085039,CANDIDATE,64.1983721,0.934,248.2,1.74,,506.0,1.077,BAJO
3219037,CANDIDATE,5.0395851,4.556,70.1,0.78,,1067.0,0.924,BAJO
4995716,CANDIDATE,16.1191449,3.039,262.2,1.34,,619.0,0.783,BAJO
5617510,CANDIDATE,74.371666,12.59,102.8,2.39,,767.0,2.211,BAJO
7381580,CANDIDATE,13.5164708,2.628,140.1,0.88,,645.0,0.747,BAJO
9150870,CANDIDATE,441.17369,14.82,702.0,2.27,,217.0,0.858,BAJO
12454800,CANDIDATE,23.3787733,6.76,76.0,0.92,,694.0,1.054,BAJO
12458817,CANDIDATE,15.09984259,0.222,484.8,4.11,,576.0,0.65,BAJO
12519942,CANDIDATE,15.3416245,2.126,269.6,1.3,,605.0,0.814,BAJO
3937814,CANDIDATE,10.72900793,0.696,404.3,1.78,,722.0,0.876,BAJO
3748855,CANDIDATE,6.72876606,2.277,117.4,1.03,,940.0,0.919,BAJO
5021432,CANDIDATE,14.05652256,2.56,,,,,,BAJO
5633259,CANDIDATE,315.07717192,10.31,,,,,,BAJO
6614748,CANDIDATE,383.85362,9.76,422.9,2.78,,314.0,1.293,BAJO
7537660,CANDIDATE,2.42186898,6.22,,,,,,BAJO
10066755,CANDIDATE,2.46506501,6.218,39.8,1.14,,1999.0,1.714,BAJO
10070479,CANDIDATE,1.758599866,0.2729,237.8,1.6,,1101.0,0.725,BAJO
6508221,CANDIDATE,31.5322987,3.49,106.4,0.74,,461.0,0.739,BAJO
10079420,CANDIDATE,54.54312996,7.03,,,,,,BAJO
11559304,CANDIDATE,12.9284553,2.49,297.9,0.64,,343.0,0.375,BAJO
4758350,CANDIDATE,91.649983,10.294,193.6,2.27,,568.0,1.608,BAJO
3965201,CANDIDATE,44.113873,3.956,196.3,4.9,,1158.0,3.462,BAJO
4862924,CANDIDATE,482.62011,12.86,324.0,1.98,,263.0,1.095,BAJO
5271090,CANDIDATE,10.1551587,1.802,141.6,0.94,,721.0,0.796,BAJO
5444276,CANDIDATE,0.708965461,3.946,87.2,1.13,,2417.0,1.155,BAJO
5878506,CANDIDATE,11.76872507,1.11,,,,,,BAJO
6443274,CANDIDATE,608.20572,13.63,554.2,1.46,,143.0,0.646,BAJO
6876575,CANDIDATE,91.069934,17.33,12.7,1.59,,1103.0,4.232,BAJO
8168509,CANDIDATE,414.45008,19.15,729.5,7.01,,364.0,1.683,BAJO
8297319,CANDIDATE,328.32211,13.53,399.0,1.3,,193.0,0.668,BAJO
8423344,CANDIDATE,381.97977,15.7,900.0,1.55,,132.0,0.526,BAJO
8444868,CANDIDATE,67.412998,9.1,126.1,1.57,,572.0,1.359,BAJO
8682094,CANDIDATE,359.8249913,5.22,,,,,,BAJO
